"roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
1.4,7.74,-93.9,3,0.05,0,-0.02,-18,4,23,0,603,-318,-133,15.4,-164,34,0.02,-0.02,-0.02,-287,110,-124,-369,334,514,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,21,-63.8,-145,36,0.02,-0.02,-0.03,194,203,-215,-10,654,469,"A"
1.41,7.81,-93.9,3,0.03,0,-0.02,-20,5,23,0,603,-317,-134,15.3,-164,34,0,0,-0.03,-287,111,-122,-365,336,515,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.8,-63.8,-145,36,0.02,0,-0.02,195,204,-215,-9,655,470,"A"
1.44,7.73,-93.9,3,-0.02,0.02,-0.02,-21,4,21,2,610,-303,-134,15.3,-164,34,-0.02,0,-0.02,-287,111,-124,-367,336,511,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.7,-145,36,0.03,-0.02,0,194,202,-212,-13,655,476,"A"
1.48,7.54,-93.9,3,-0.03,0.02,-0.02,-19,4,21,5,601,-303,-134,15.3,-164,34,0.02,0,-0.03,-288,110,-123,-361,330,535,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.6,-145,36,0.02,-0.02,0,192,204,-215,-7,658,466,"A"
1.49,7.44,-93.8,3,-0.02,0.02,-0.03,-18,4,22,-6,605,-320,-134,15.2,-164,34,0.02,-0.02,0,-288,110,-122,-367,335,515,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.4,-63.6,-144,36,0.02,0,-0.03,193,203,-217,-14,653,469,"A"
1.44,7.28,-93.8,3,0,0.02,-0.03,-20,3,21,0,598,-311,-134,15.1,-164,34,0.02,-0.02,0,-288,108,-121,-369,336,512,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.3,-63.7,-144,36,0.02,0,-0.02,195,203,-214,-18,653,476,"A"
1.42,7.26,-93.8,3,0,0,-0.03,-19,5,20,-3,600,-313,-134,15.1,-164,34,0.02,-0.03,-0.02,-288,109,-123,-360,336,521,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.3,-63.6,-144,36,0.03,0,0,193,203,-213,-8,652,462,"A"
1.3,7.15,-93.8,3,0,0,-0.03,-18,5,22,-6,605,-311,-134,14.8,-164,34,0,-0.03,0,-288,111,-121,-364,329,512,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.1,-63.5,-144,36,0.02,-0.02,-0.02,191,204,-214,-13,657,470,"A"
1.23,7.03,-93.8,3,0.02,0,-0.03,-19,5,21,-2,604,-313,-134,14.5,-164,34,0.02,-0.02,-0.05,-287,111,-122,-367,335,514,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,36,0.02,-0.02,-0.02,193,204,-214,-9,659,466,"A"
1.1,6.98,-93.8,3,0,0,-0.05,-17,3,23,-4,620,-312,-135,14.3,-164,34,0.02,-0.02,0,-289,110,-124,-369,335,514,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.6,-144,36,0.03,-0.02,-0.02,193,202,-211,-12,653,479,"A"
1.06,6.97,-93.8,3,0.02,0,-0.05,-17,3,23,-2,602,-310,-135,14.3,-164,34,0.02,-0.02,-0.02,-287,108,-123,-367,330,530,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.5,-144,36,0.03,-0.02,0.02,193,202,-214,-14,653,472,"A"
1.03,6.96,-93.8,3,0.02,0,-0.05,-18,4,23,-2,608,-304,-135,14.2,-164,34,0.02,-0.02,-0.02,-287,108,-122,-373,335,511,13.2272917,-70.91576678,-84.40838906,37,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.5,-144,36,0.03,-0.02,0,191,204,-214,-8,657,476,"A"
0.92,7.06,-93.8,3,0.03,0,-0.03,-18,3,26,-2,612,-308,-135,14.1,-164,34,0.02,-0.02,-0.02,-289,111,-122,-366,334,509,57.07881998,15.95869629,-97.2567224,3,0,0.43,-0.03,5,17,-26,-519,346,-87,19.5,-63.5,-143,36,0.02,-0.02,-0.02,194,201,-214,-4,647,468,"A"
0.91,7.08,-93.8,3,0.03,0,-0.03,-18,3,28,-1,606,-295,-135,14,-165,34,0.02,-0.02,0,-286,111,-121,-364,332,512,72.98216077,17.48204333,-81.06189412,4,-0.02,0.48,-0.03,6,23,-25,-522,351,-98,19.5,-63.5,-143,36,0.02,0,0,194,202,-213,-8,648,468,"A"
0.9,7.08,-93.8,4,0.02,0,-0.02,-20,3,29,-8,604,-307,-135,13.9,-165,34,0,-0.02,0.02,-289,112,-120,-362,333,509,100.5474081,31.90242941,-44.92289294,4,-0.18,0.51,-0.05,13,35,-18,-505,375,-91,19.4,-63.4,-143,36,0.02,-0.02,0,191,205,-214,-7,655,463,"A"
0.88,7.09,-93.8,3,0.02,0,-0.05,-17,5,27,-6,615,-305,-135,13.9,-165,34,0,0,0.02,-288,110,-120,-363,328,510,100.5474081,31.90242941,-44.92289294,4,-0.18,0.51,-0.05,13,35,-18,-505,375,-91,19.3,-63.4,-143,36,0.02,0,-0.03,191,205,-215,-12,656,470,"A"
0.9,7.08,-93.8,3,0.02,-0.02,-0.03,-18,4,27,-7,608,-303,-135,13.9,-165,34,0,-0.02,0.02,-286,111,-122,-372,330,515,99.39757848,25.68139174,-50.36214196,4,-0.21,0.51,-0.08,10,33,-19,-497,384,-86,19.2,-63.5,-143,36,0,0,-0.03,191,203,-215,-12,655,470,"A"
0.85,7.07,-93.8,4,0.02,0,-0.05,-19,3,29,0,606,-304,-135,13.8,-165,34,0.02,-0.02,0.02,-287,109,-122,-369,335,515,103.4620508,19.46523119,-49.24857659,5,-0.22,0.51,-0.15,9,40,-22,-489,392,-73,19,-63.5,-143,36,0.02,-0.02,-0.02,193,204,-214,-6,650,475,"A"
0.84,7.09,-93.8,3,0.03,0.02,-0.03,-19,5,28,-4,603,-304,-135,13.8,-165,34,0,0,0,-287,109,-122,-372,330,513,101.1974236,17.43114302,-52.4777116,5,-0.16,0.5,-0.2,9,44,-26,-486,397,-65,19.1,-63.5,-143,36,0.02,-0.03,0,193,204,-212,-13,651,472,"A"
0.88,7.23,-93.8,4,0.03,0,0,-21,4,30,-4,610,-301,-135,13.8,-165,34,-0.02,-0.02,0,-288,111,-122,-363,338,511,101.1974236,17.43114302,-52.4777116,5,-0.16,0.5,-0.2,9,44,-26,-486,397,-65,19,-63.5,-143,36,0,-0.02,-0.02,192,203,-211,-7,655,464,"A"
0.91,7.26,-93.8,4,0.03,0,0,-20,5,29,-2,608,-302,-135,13.8,-165,34,-0.02,-0.02,-0.02,-286,110,-122,-367,332,510,105.2744319,22.33063829,-45.8842055,6,-0.13,0.45,-0.2,13,51,-26,-471,402,-71,19,-63.5,-143,36,0.02,-0.02,-0.02,195,204,-215,-11,654,467,"A"
0.98,7.3,-93.8,4,0.03,0,-0.02,-21,4,28,0,606,-307,-135,13.8,-165,34,-0.02,-0.02,-0.02,-286,109,-123,-370,338,510,117.1941746,23.24646846,-31.79857956,6,-0.13,0.42,-0.15,14,56,-19,-470,404,-69,19,-63.4,-143,36,0.02,0,-0.02,193,202,-213,-7,655,471,"A"
0.99,7.34,-93.8,4,0.03,0,-0.02,-21,3,28,-6,603,-293,-135,13.8,-165,34,-0.02,-0.02,0,-287,111,-123,-367,336,518,123.7075443,27.6039401,-18.27130115,6,-0.14,0.4,-0.11,15,52,-10,-473,415,-68,19,-63.4,-143,36,0.02,-0.03,-0.02,195,203,-216,-16,653,466,"A"
1,7.37,-93.8,3,0.03,0,-0.02,-19,4,28,-1,609,-309,-135,13.8,-165,34,-0.02,-0.02,0,-287,112,-122,-360,335,512,122.7417762,29.1380372,-17.64712749,6,-0.14,0.39,-0.11,18,59,-11,-467,421,-71,19,-63.4,-143,36,0,-0.02,-0.02,189,202,-213,-12,654,469,"A"
129,28.7,1.63,21,-0.51,-0.03,-0.43,-43,70,-188,13,559,-414,-167,-9.76,151,25,-0.05,0,-0.11,-215,-76,-87,-432,351,460,-78.49260198,-62.3470018,41.09498819,3,0.37,-0.16,-0.1,-19,-23,13,499,-562,-155,83.5,-1.79,108,35,0.1,-0.03,-0.02,151,234,-198,-139,741,636,"A"
129,28.7,1.53,21,-0.51,-0.03,-0.43,-45,68,-185,14,565,-410,-167,-9.75,151,25,-0.05,-0.02,-0.1,-212,-77,-86,-427,355,461,-93.11186058,-36.07828575,50.22203639,3,0.42,-0.13,-0.03,-11,-25,15,494,-560,-151,83.5,-1.76,108,35,0.08,-0.03,-0.05,152,235,-197,-144,747,633,"A"
129,28.9,0.95,21,-0.51,-0.03,-0.48,-44,70,-187,10,566,-412,-168,-9.76,150,25,-0.06,-0.05,-0.07,-217,-76,-87,-428,353,450,-76.76639489,-8.179190334,79.64545504,5,0.66,-0.05,-0.03,-4,-34,35,499,-569,-123,83.5,-1.56,108,35,0.03,-0.03,-0.05,147,237,-196,-139,742,628,"A"
129,28.9,0.87,21,-0.51,-0.03,-0.48,-42,68,-188,8,567,-409,-168,-9.74,150,25,-0.06,-0.03,-0.05,-217,-77,-86,-426,356,455,-76.87968291,7.732937594,79.60293262,5,0.71,-0.02,-0.1,4,-36,37,493,-561,-124,83.4,-1.53,108,35,0.02,-0.03,-0.08,146,237,-198,-145,749,628,"A"
129,28.5,0.92,21,-0.42,-0.05,-0.44,-44,68,-184,-2,555,-392,-171,-9.28,148,25,-0.05,-0.05,-0.07,-217,-74,-86,-427,358,459,1.322947318,30.91709584,126.1323593,8,0.9,-0.05,-0.34,23,1,72,484,-563,-70,82.8,-0.57,106,34,0.1,0.02,-0.07,152,228,-192,-154,752,644,"A"
128,28.7,0.85,21,-0.5,-0.05,-0.46,-46,70,-183,1,568,-405,-171,-9.23,147,25,-0.05,-0.05,-0.08,-216,-74,-87,-430,353,455,-10.06653219,12.82545526,140.7409482,11,0.58,0.1,-0.39,14,-11,108,468,-578,-45,82.7,-0.67,106,34,0.08,0.05,-0.05,151,223,-196,-150,754,650,"A"
128,28.8,0.77,21,-0.51,-0.03,-0.46,-45,68,-187,-4,564,-400,-172,-9.23,147,25,-0.05,-0.05,-0.05,-216,-75,-86,-433,355,459,-2.836887421,18.0626014,138.7907476,11,0.48,0.13,-0.28,19,-3,104,470,-567,-45,82.7,-0.68,106,34,0.06,0,-0.03,151,222,-194,-155,758,647,"A"
128,28.8,0.67,21,-0.45,-0.03,-0.44,-43,69,-185,-1,566,-408,-172,-9.22,146,25,-0.05,-0.06,0.03,-218,-70,-87,-435,360,469,-42.84574286,-1.122910524,114.2172102,9,0.35,0.06,-0.03,-1,-37,81,459,-583,-48,82.6,-0.9,106,35,0.08,0,-0.02,152,240,-184,-148,746,651,"A"
128,28.6,0.78,20,-0.4,-0.03,-0.44,-44,68,-183,1,565,-392,-172,-9.22,146,25,-0.06,-0.03,-0.03,-216,-73,-88,-436,355,446,-42.45143963,22.28477886,108.4418031,10,0.48,-0.03,-0.15,22,-41,88,458,-586,-45,82.5,-0.77,106,34,0.16,-0.05,-0.05,158,227,-183,-149,754,657,"A"
128,28.6,0.86,21,-0.4,-0.03,-0.44,-46,69,-184,-2,568,-407,-172,-9.19,146,25,-0.06,-0.02,-0.02,-215,-73,-88,-438,361,455,-37.6742285,23.44968017,112.0619456,11,0.45,-0.1,-0.18,24,-38,93,454,-584,-49,82.5,-0.69,107,34,0.16,-0.05,0.02,152,227,-186,-151,751,651,"A"
128,28.5,0.91,20,-0.39,-0.02,-0.44,-45,69,-183,4,567,-404,-172,-9.16,146,25,-0.06,-0.02,-0.02,-215,-74,-91,-441,356,447,-40.92809354,15.43656415,113.0044707,11,0.43,-0.14,-0.2,17,-44,100,456,-585,-49,82.6,-0.64,107,34,0.18,-0.03,0.03,156,232,-185,-151,755,650,"A"
129,28.4,0.98,21,-0.4,-0.02,-0.43,-45,70,-186,3,567,-384,-172,-9.1,145,25,-0.06,-0.02,-0.03,-219,-77,-87,-434,363,450,-43.26190002,17.55883586,109.9336377,12,0.43,-0.18,-0.36,20,-48,102,456,-584,-49,82.7,-0.56,107,34,0.24,0,-0.02,146,227,-190,-150,756,643,"A"
129,28.2,1.3,21,-0.43,-0.03,-0.46,-46,69,-187,7,565,-404,-173,-8.79,144,25,-0.06,-0.03,-0.08,-217,-79,-87,-430,358,452,-48.55030681,7.265442432,107.8937096,10,0.43,-0.19,-0.26,7,-45,85,461,-576,-46,82.2,-0.69,107,35,0.06,0,-0.11,156,235,-198,-150,749,664,"A"
129,28.1,1.45,21,-0.4,-0.03,-0.46,-45,69,-185,5,569,-400,-174,-8.65,144,25,-0.08,-0.05,-0.05,-217,-77,-87,-425,353,450,-27.65777757,20.90487645,122.0712331,9,0.47,-0.22,-0.26,19,-25,86,470,-568,-49,81.9,-0.83,107,35,0.05,0.03,-0.1,154,229,-197,-147,748,659,"A"
129,28.1,1.5,21,-0.42,-0.03,-0.48,-47,69,-187,2,570,-399,-174,-8.63,144,25,-0.06,-0.05,-0.08,-215,-77,-87,-430,362,449,-24.47814054,21.08562974,124.4842447,9,0.45,-0.19,-0.21,19,-22,86,472,-577,-37,81.9,-0.84,107,34,0.05,0,-0.08,155,229,-194,-146,751,659,"A"
129,28.1,1.65,21,-0.43,-0.03,-0.44,-44,69,-185,-3,567,-400,-174,-8.42,144,25,-0.1,-0.08,-0.03,-217,-78,-86,-432,357,451,-37.63476913,10.52014379,117.8584684,10,0.45,-0.13,-0.16,10,-35,88,475,-569,-35,81.9,-0.87,107,35,0.13,0,-0.02,158,233,-193,-144,751,661,"A"
129,28,1.71,21,-0.42,-0.03,-0.46,-46,69,-183,6,567,-401,-174,-8.26,144,25,-0.11,-0.1,0.02,-215,-77,-88,-429,357,452,-32.52143936,1.101787632,124.5381518,9,0.48,-0.13,-0.15,1,-29,86,477,-569,-29,82,-0.84,107,34,0.14,0,0,152,229,-191,-141,751,658,"A"
129,28,1.77,21,-0.42,-0.03,-0.43,-45,70,-183,-2,567,-388,-174,-8.05,144,25,-0.14,-0.08,0.02,-219,-76,-85,-424,359,457,-27.18662723,4.476989256,129.5082719,9,0.48,-0.13,-0.05,4,-24,86,476,-574,-39,82,-0.8,107,34,0.16,-0.02,0,148,232,-191,-149,759,658,"A"
129,28,2.09,21,-0.43,-0.03,-0.44,-47,68,-187,4,564,-408,-175,-7.15,143,25,-0.1,-0.05,-0.02,-219,-74,-88,-426,361,454,-33.62702056,14.18907058,120.3605401,11,0.45,-0.14,-0.11,15,-35,99,486,-561,-22,82.1,-0.26,107,34,0.18,0.03,-0.1,160,227,-188,-156,755,658,"A"
129,28,2.12,21,-0.43,-0.03,-0.43,-43,68,-186,2,564,-387,-175,-7.08,143,25,-0.06,-0.06,-0.03,-217,-74,-89,-429,363,449,-38.08890352,12.75215819,116.7015415,10,0.48,-0.1,-0.25,13,-38,94,479,-563,-20,82,-0.21,107,34,0.16,-0.02,-0.05,148,227,-187,-153,754,664,"A"
129,27.9,2.3,21,-0.42,-0.05,-0.44,-46,69,-186,4,563,-405,-176,-7,143,25,-0.05,-0.05,-0.05,-215,-76,-87,-418,364,455,-23.84574407,11.8378286,130.3542142,10,0.47,-0.1,-0.26,12,-24,98,477,-562,-22,81.8,-0.32,107,34,0.11,0.05,-0.13,160,233,-184,-155,752,675,"A"
129,27.9,2.35,21,-0.43,-0.03,-0.46,-48,70,-186,7,565,-405,-8.81,15.9,10.7,3,0.5,0.4,-0.43,-3,-12,23,-418,319,494,-26.58608945,12.22910194,127.6906541,11,0.47,-0.05,-0.2,13,-28,102,479,-565,-14,81.6,-0.33,107,34,0.14,0.02,-0.03,158,225,-181,-160,754,674,"A"
129,27.9,2.39,21,-0.43,-0.03,-0.46,-47,70,-183,3,573,-404,-8.36,14.6,8.83,3,-0.24,-0.24,0.13,-5,-12,21,-423,317,493,-30.88789615,15.2586839,122.4015434,11,0.47,-0.05,-0.2,16,-32,99,477,-565,-10,81.6,-0.36,108,34,0.21,0.02,-0.02,156,229,-183,-154,756,677,"A"
129,27.9,2.4,21,-0.43,-0.03,-0.46,-46,68,-184,2,560,-387,-8.14,13.9,7.58,3,-0.24,-0.24,0.11,-5,-12,23,-419,313,505,-30.17074541,12.1012718,124.4290135,11,0.45,-0.05,-0.21,13,-32,102,476,-567,-27,81.6,-0.32,108,34,0.21,-0.02,-0.02,153,229,-183,-159,758,676,"A"
129,28,2.45,21,-0.43,-0.03,-0.44,-45,70,-183,2,569,-406,-7.92,13.2,6.35,3,-0.26,-0.24,0.13,-2,-12,24,-416,316,493,-34.13867407,9.580194295,121.5155516,11,0.47,-0.05,-0.21,10,-35,98,479,-565,-20,81.7,-0.26,108,34,0.19,-0.03,-0.02,153,229,-183,-163,765,677,"A"
129,28,2.57,21,-0.43,-0.03,-0.44,-46,70,-184,-2,567,-388,-6.99,10.6,1.47,3,-0.22,-0.26,0.13,-3,-12,24,-417,319,490,-32.01352092,9.850136518,123.4807369,10,0.45,-0.11,-0.18,10,-32,96,479,-567,-10,81.3,-0.4,108,34,0.06,0.05,-0.16,146,230,-186,-152,759,678,"A"
129,28,2.61,21,-0.43,-0.03,-0.46,-46,69,-184,1,569,-389,-6.61,9.48,-1.12,3,-0.21,-0.24,0.15,-5,-11,24,-419,317,496,-41.30257816,16.72049092,112.1293364,10,0.51,-0.13,-0.36,17,-41,92,479,-565,-18,80.9,-0.62,107,34,-0.02,0.08,-0.23,155,229,-186,-157,764,683,"A"
129,28,2.61,21,-0.45,-0.03,-0.44,-46,69,-185,9,571,-400,-6.13,8.45,-3.72,3,-0.22,-0.24,0.16,-5,-8,24,-420,319,507,-23.56194865,23.56194865,123.434269,10,0.5,-0.11,-0.33,23,-23,93,478,-565,-10,80.5,-0.81,107,33,0.1,0.06,-0.18,165,211,-178,-152,762,687,"A"
129,28,2.63,21,-0.42,-0.03,-0.44,-44,73,-182,3,567,-405,-5.69,7.5,-6.4,3,-0.22,-0.24,0.16,-5,-11,24,-411,318,494,-24.90096638,9.658481907,130.2965511,10,0.47,-0.13,-0.25,9,-23,90,476,-564,-10,80.5,-0.92,107,33,0.24,0.08,0.05,160,217,-177,-153,752,690,"A"
129,27.9,2.68,21,-0.42,-0.02,-0.43,-47,70,-185,0,567,-408,-5.02,6.23,-10.6,3,-0.21,-0.22,0.18,-4,-12,25,-415,321,508,-30.76116462,9.096035692,124.9164633,10,0.48,-0.11,-0.26,9,-30,94,482,-567,-25,81,-0.99,108,34,0.29,0,0.08,157,236,-181,-157,764,689,"A"
129,27.8,2.66,21,-0.43,-0.02,-0.46,-46,70,-185,7,564,-399,-4.45,4.63,-16.2,4,-0.24,-0.18,0.07,-8,-12,35,-412,319,494,-29.52778721,21.23199002,120.3287226,10,0.47,-0.13,-0.25,21,-29,93,477,-563,-25,80.7,-0.7,108,34,0.06,-0.03,-0.23,153,231,-192,-150,758,693,"A"
129,27.9,2.49,20,-0.47,-0.02,-0.44,-45,69,-183,9,574,-411,-4.86,2.88,-21.5,4,-0.37,-0.06,-0.2,5,-9,35,-416,311,504,-23.77884455,13.35356588,129.6804467,10,0.4,-0.14,-0.16,13,-23,94,476,-571,-9,80.1,-0.47,108,33,0.21,0.02,-0.07,166,219,-179,-159,757,696,"A"
129,27.9,2.43,21,-0.47,-0.02,-0.46,-45,70,-184,8,564,-398,-5.02,2.34,-22.8,3,-0.37,-0.1,-0.18,8,-10,31,-403,323,504,-30.23303463,5.958438422,126.2283312,10,0.43,-0.18,-0.16,6,-30,96,483,-559,-11,80.1,-0.56,108,34,0.22,0.1,-0.03,170,226,-180,-161,768,704,"A"
129,27.9,2.39,21,-0.47,-0.02,-0.46,-45,70,-185,6,564,-395,-5.11,1.75,-24.2,3,-0.37,-0.13,-0.11,6,-10,28,-404,310,522,-36.73145458,8.459743742,119.295247,10,0.42,-0.18,-0.2,8,-34,88,480,-563,-15,80.1,-0.68,108,34,0.24,0.11,-0.05,167,229,-180,-160,765,701,"A"
129,27.9,2.36,21,-0.47,-0.02,-0.46,-46,70,-184,3,562,-392,-5.11,1.22,-25.6,3,-0.35,-0.14,-0.05,2,-10,28,-407,312,511,-33.95484269,6.862530311,122.3829553,10,0.43,-0.16,-0.25,7,-34,96,485,-560,-11,80.1,-0.76,108,34,0.21,0.1,-0.07,161,230,-179,-154,766,704,"A"
129,27.9,2.18,21,-0.47,-0.02,-0.46,-45,67,-184,8,570,-399,-3.58,-0.99,-33.4,3,-0.35,-0.26,0.34,-1,-11,28,-392,312,515,-27.86579054,12.80587357,126.2677439,10,0.5,-0.1,-0.26,13,-28,97,481,-560,-10,78.9,-1.36,108,32,-0.02,0.11,-0.33,159,216,-170,-162,764,723,"A"
129,27.9,2.11,20,-0.45,-0.03,-0.43,-43,68,-183,1,570,-404,-2.89,-1.59,-36.7,3,-0.24,-0.24,0.28,2,-9,28,-392,319,508,-26.54912731,15.6119859,126.086468,11,0.48,-0.1,-0.3,16,-27,98,480,-558,-15,78.2,-1.69,108,31,0.03,0.11,-0.3,160,204,-166,-150,757,726,"A"
129,27.9,2.08,21,-0.45,-0.02,-0.43,-43,70,-184,4,567,-402,-2.61,-1.83,-38.4,3,-0.21,-0.26,0.23,1,-10,24,-394,322,509,-24.23737626,14.45070227,128.7111958,11,0.5,-0.08,-0.3,15,-25,100,484,-556,-18,78,-1.84,108,30,0.08,0.11,-0.21,156,195,-160,-146,765,736,"A"
129,27.8,2.01,21,-0.45,-0.02,-0.44,-47,70,-187,10,570,-399,-2.23,-2.35,-43.3,3,-0.18,-0.22,0.1,-2,-12,27,-397,330,506,-30.03078162,12.85398538,124.2539082,10,0.51,-0.08,-0.34,13,-30,96,483,-557,-21,78,-2.26,108,30,0.19,0.14,0.02,152,196,-155,-151,760,731,"A"
129,27.8,1.99,21,-0.45,-0.02,-0.44,-46,68,-186,0,569,-404,-2.06,-2.62,-46.6,3,-0.19,-0.22,0.11,-1,-10,27,-392,319,508,-25.52493521,17.57010908,125.8662955,11,0.51,-0.06,-0.3,18,-26,98,487,-560,-23,78.2,-2.43,109,30,0.22,0.1,0.08,145,205,-156,-150,762,730,"A"
128,27.8,1.76,21,-0.51,0,-0.48,-45,68,-186,5,569,-398,-1.37,-3.57,-56.7,3,-0.16,-0.24,0.11,-1,-8,26,-401,313,501,-28.45727698,14.57294513,124.9202006,11,0.5,-0.1,-0.31,15,-29,98,482,-566,-20,79.7,-2.59,109,29,0.13,0,0.23,141,196,-155,-136,749,705,"A"
128,27.9,1.61,20,-0.5,-0.02,-0.46,-40,69,-182,-5,563,-401,-1.21,-3.77,-60,3,-0.18,-0.22,0.08,-1,-7,27,-405,317,506,-26.72625746,15.14885713,126.1730906,11,0.51,-0.1,-0.34,16,-28,101,481,-563,-19,80.6,-2.61,109,30,0.14,0.02,0.36,140,210,-158,-135,752,689,"A"
128,27.8,1.52,21,-0.47,-0.02,-0.48,-43,69,-187,3,566,-401,-1.12,-3.96,-63.3,3,-0.16,-0.21,0.05,-1,-8,29,-397,318,517,-24.1,17,127.4,10,0.5,-0.11,-0.34,17,-24,96,479,-565,-16,81.5,-2.61,109,33,0.06,-0.02,0.3,147,239,-167,-136,755,674,"A"
128,27.8,1.49,21,-0.47,-0.02,-0.46,-41,69,-186,0,565,-391,-1.09,-4.02,-65,3,-0.14,-0.21,0.05,-1,-8,27,-396,319,505,-23.90482641,16.85142129,127.640179,10,0.48,-0.11,-0.31,17,-24,97,486,-562,-19,81.8,-2.48,108,34,0,-0.13,0.2,155,246,-170,-134,749,667,"A"
128,27.8,1.41,21,-0.48,-0.02,-0.48,-44,70,-184,5,563,-396,-1.02,-4.16,-68.2,3,-0.16,-0.21,0.07,1,-7,26,-404,319,501,-28.68477608,15.67404186,124.1755504,10,0.48,-0.1,-0.3,16,-29,97,483,-557,-16,82.2,-2.17,108,33,-0.14,-0.16,0.07,147,236,-166,-127,745,662,"A"
128,27.8,1.35,21,-0.48,-0.02,-0.48,-44,69,-185,4,573,-399,-0.95,-4.25,-69.8,3,-0.16,-0.19,0.08,4,-10,28,-405,320,503,-25.32791771,16.45826925,126.6743656,11,0.48,-0.1,-0.31,17,-26,99,478,-567,-17,82.2,-2,108,33,-0.11,-0.16,0,149,225,-170,-135,741,655,"A"
128,27.8,1.32,20,-0.48,-0.02,-0.48,-43,67,-184,9,563,-405,-0.85,-4.37,-71.4,3,-0.16,-0.21,0.13,-2,-9,28,-403,310,511,-23.01752025,14.93468096,129.4930963,10,0.48,-0.1,-0.31,15,-23,97,487,-565,-12,82.2,-1.87,107,32,-0.06,-0.13,-0.02,153,216,-171,-129,740,651,"A"
128,27.8,1.1,20,-0.48,-0.03,-0.46,-43,70,-183,-3,565,-397,-0.46,-4.44,-77.6,3,-0.14,-0.21,0.1,-2,-7,29,-408,324,497,-15.57938628,23.49008857,128.7287004,11,0.43,-0.11,-0.25,24,-16,99,487,-553,-26,83.1,-1.07,107,35,0.03,-0.18,0.18,150,237,-194,-133,735,630,"A"
127,28,0.6,21,-0.5,-0.02,-0.49,-43,70,-184,2,567,-398,-0.15,-4.83,-90.8,3,-0.18,-0.21,0.1,-2,-10,25,-415,320,489,-30.18858578,15.92435416,122.710572,10,0.53,-0.03,-0.38,16,-30,95,478,-562,-24,82.5,-0.19,102,37,-0.31,-0.16,-0.15,173,237,-207,-124,727,620,"A"
127,27.8,0.19,20,-0.43,-0.03,-0.49,-39,72,-180,4,583,-382,0.55,-5.35,-103,3,-0.18,-0.22,0.16,-3,-8,23,-423,326,490,-20.57464691,17.60200546,129.8362517,10,0.5,-0.06,-0.34,18,-21,99,479,-567,-35,80.4,0.13,99,38,-0.29,-0.08,-0.44,173,252,-208,-112,717,633,"A"
127,27.5,0.78,20,-0.32,-0.06,-0.41,-42,69,-176,4,570,-394,1.04,-5.77,-111,2,-0.21,-0.19,0.1,-2,-9,22,-414,321,483,-30.38680783,12.58081594,124.0357702,11,0.47,-0.08,-0.25,13,-31,98,473,-566,-25,77.6,1.36,99,36,0.43,-0.11,-0.18,177,219,-205,-135,726,659,"A"
127,27.4,1.06,20,-0.31,-0.06,-0.41,-44,69,-176,-3,578,-393,0.98,-5.89,-113,3,-0.22,-0.19,0.07,-5,-11,25,-416,319,491,-27.86579054,12.80587357,126.2677439,10,0.47,-0.1,-0.25,13,-28,97,471,-565,-26,77.5,1.91,100,36,0.63,-0.11,-0.05,170,229,-208,-140,731,673,"A"
